semSort,id,card,semPath,businessTerm,dataType,SMESemSort,syntaxID,businessTerm_en,desc,businessTerm_ja,desc_ja,Syntax Sort,UBL syntax binding XPath,Card_consolidated,
3420,,,,,Code,235,UN01005718,CITradeContact,A person or a department that acts as a point of contact with another person or department in a Cross Industry (CI) trading relationship.,支払人／連絡先グループ,支払人の連絡先に関する情報,235,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact,0..1,
3430,,,,,,236,UN01005719,ID,The unique identifier for this CI trade contact.,支払人連絡先クラス,連絡先に関する情報からなるクラス。,236,,－,
3440,JC38_6_JC23_04,,/JC00/JC38_6_JC23/JC38_6_JC23_04,支払人部門ID,Code,237,UN01005720,PersonName,"The name, expressed as text, of this CI trade contact person.",支払人部門ID,支払人の支払人部門を表すID。,237,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ IdentificationID,0..1,
3450,JC38_6_JC23_05,,/JC00/JC38_6_JC23/JC38_6_JC23_05,支払人担当名,Code,238,UN01005721,DepartmentName,"The name, expressed as text, of the department which is this CI trade contact.",支払人担当名,支払人個人の、文字で表現された名前。,238,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ PersonName,0..1,
3460,JC38_6_JC23_06,,/JC00/JC38_6_JC23/JC38_6_JC23_06,支払人部門名,Code,239,UN01005725,PersonID,A unique identifier for this CI trade contact person.,支払人部門名,支払人の請求部門の名称。,239,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ DepartmentName,0..1,
3470,JC38_6_JC23_07,,/JC00/JC38_6_JC23/JC38_6_JC23_07,支払人担当ID,Code,240,UN01005726,TelephoneCIUniversalCommunication,The telephone communication information for this CI trade contact.,支払人担当ID,支払人個人を表すID,240,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ PersonID,0..1,
3480,,,,,,241,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,連絡先／電話情報グループ,連絡先の電話に関するグループ。,241,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ TelephoneCIUniversalCommunication,0..1,
3490,,,,,,242,UN01005860,CompleteNumber,The text string of characters that make up the complete number for this CI universal communication.,電話通信クラス,通信（電話）に関する情報からなるクラス。,242,,－,
3500,JC38_6_JC23_08,,/JC00/JC38_6_JC23/JC38_6_JC23_08,支払人電話番号,Code,243,UN01005729,FaxCIUniversalCommunication,The fax communication information for this CI trade contact.,支払人電話番号,支払人の電話番号。,243,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ TelephoneCIUniversalCommunication/ CompleteNumber,0..1,
3510,,,,,,244,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,連絡先／FAX情報グループ,連絡先のFAXに関するグループ。,244,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ FaxCIUniversalCommunication,0..1,
3520,,,,,,245,UN01005860,CompleteNumber,The text string of characters that make up the complete number for this CI universal communication.,FAX通信クラス,通信（FAX）に関する情報からなるクラス。,245,,－,
3530,JC38_6_JC23_09,,/JC00/JC38_6_JC23/JC38_6_JC23_09,支払人FAX番号,Code,246,UN01005730,EmailURICIUniversalCommunication,The email URI communication information for this CI trade contact.,支払人FAX番号,支払人のFAX番号,246,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ FaxCIUniversalCommunication/ CompleteNumber,0..1,
3540,,,,,,247,UN01005857,CIUniversalCommunication,The exchange of messages or information for Cross Industry (CI) purposes.,連絡先／電子メール情報グループ,連絡先の電子メールに関するグループ。,247,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ EmailURICIUniversalCommunication,0..1,
3550,,,,,,248,UN01005858,URIID,"The Uniform Resource Identifier (URI), such as a web or an email address, for this CI universal communication.",電子メール通信クラス,通信（電子メール）に関する情報からなるクラス。,248,,－,
3560,JC38_6_JC23_10,,/JC00/JC38_6_JC23/JC38_6_JC23_10,支払人メールアドレス,Code,249,UN01005762,PostalCITradeAddress,The postal address for this CI trade party.,支払人メールアドレス,支払人の電子メールアドレス。,249,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ DefinedCITradeContact/ EmailURICIUniversalCommunication/ URIID,0..1,
3570,,,,,Code,250,UN01005687,CITradeAddress,The place at which a particular Cross Industry (CI) trade related organization or person may be found or reached.,支払人／住所グループ,支払人の住所に関するグループ。,250,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ PostalCITradeAddress,0..1,
3580,,,,,,251,UN01005689,PostcodeCode,The postcode of this CI trade address.,支払人住所クラス,支払人住所に関する情報からなるクラス。,251,,－,
3590,JC38_6_JC23_11,,/JC00/JC38_6_JC23/JC38_6_JC23_11,支払人郵便番号,Code,252,UN01005692,LineOne,"The first free form line, expressed as text, of this CI trade address.",支払人郵便番号,支払人の郵便番号。,252,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ PostalCITradeAddress/ PostcodeCode,0..1,
3600,JC38_6_JC23_12,,/JC00/JC38_6_JC23/JC38_6_JC23_12,支払人住所1,Code,253,UN01005693,LineTwo,"The second free form line, expressed as text, of this CI trade address.",支払人住所1,支払人の住所1行目。,253,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ PostalCITradeAddress/ LineOne,0..1,
3610,JC38_6_JC23_13,,/JC00/JC38_6_JC23/JC38_6_JC23_13,支払人住所2,Code,254,UN01005694,LineThree,"The third free form line, expressed as text, of this CI trade address.",支払人住所2,支払人の住所2行目。,254,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ PostalCITradeAddress/ LineTwo,0..1,
3620,JC38_6_JC23_14,,/JC00/JC38_6_JC23/JC38_6_JC23_14,支払人住所3,Code,255,UN01005700,CountryID,The unique identifier of the country for this CI trade address.,支払人住所3,支払人の住所3行目。,255,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ PostalCITradeAddress/ LineThree,0..1,
3630,JC38_6_JC23_15,,/JC00/JC38_6_JC23/JC38_6_JC23_15,支払人国ID,Code,256,UN01005921,InvoiceApplicableCITradeCurrencyExchange,The Cross Industry (CI) trade currency exchange applicable to the invoice in this CIIH supply chain trade settlement.,支払人国ID,支払人の国ID。デフォルトは「JP」,256,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PayerCITradeParty/ PostalCITradeAddress/ CountryID,1..1,
3640,JC39_JC22,1,/JC00/JC39_JC22,請求時為替,Code,257,UN01005738,CITradeCurrencyExchange,The conversion of one currency to another for Cross Industry (CI) trade purposes.,インボイス文書決済／請求者為替グループ,請求に関する為替に関するグループ,257,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceApplicableCITradeCurrencyExchange,0..1,
3650,,,,,,258,UN01005739,SourceCurrencyCode,The code specifying the source currency of a CI trade currency conversion.,請求為替クラス,請求為替に関する情報からなるクラス,258,,－,
3660,JC39_JC22_01,,/JC00/JC39_JC22/JC39_JC22_01,為替交換元通貨コード,Code,259,UN01005741,TargetCurrencyCode,The code specifying the target currency of a CI trade currency conversion.,為替交換元通貨コード,"為替における交換元通貨を表すコード
デフォルト＝「JPY」",259,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceApplicableCITradeCurrencyExchange/ SourceCurrencyCode,0..1,
3670,JC39_JC22_02,,/JC00/JC39_JC22/JC39_JC22_02,為替交換先通貨コード,Code,260,UN01005744,ConversionRate,The rate used for conversion from the source currency to the target currency for CI trade purposes.,為替交換先通貨コード,"為替における交換先通貨を表すコード
デフォルト＝「JPY」",260,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceApplicableCITradeCurrencyExchange/ TargetCurrencyCode,0..1,
3680,JC39_JC22_03,,/JC00/JC39_JC22/JC39_JC22_03,為替レート,Code,261,UN01005745,ConversionRateDateTime,"The date, time, date time or other date time value of the conversion rate for this CI trade currency exchange.",為替レート,為替交換のレート,261,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceApplicableCITradeCurrencyExchange/ ConversionRate,0..1,
3690,JC39_JC22_04,,/JC00/JC39_JC22/JC39_JC22_04,為替レート日時,Code,262,UN01005922,PaymentApplicableCITradeCurrencyExchange,The Cross Industry (CI) trade currency exchange applicable to the payment of this CIIH supply chain trade settlement.,為替レート日時,為替交換レートの適用日。,262,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceApplicableCITradeCurrencyExchange/ ConversionRateDateTime,0..1,
3700,JC3a_JC22,1,/JC00/JC3a_JC22,支払時為替,Code,263,UN01005738,CITradeCurrencyExchange,The conversion of one currency to another for Cross Industry (CI) trade purposes.,インボイス文書決済／支払者為替グループ,支払いに関する為替に関するグループ,263,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PaymentApplicableCITradeCurrencyExchange,0..1,
3710,,,,,,264,UN01005739,SourceCurrencyCode,The code specifying the source currency of a CI trade currency conversion.,支払為替クラス,支払為替に関する情報からなるクラス,264,,－,
3720,JC3a_JC22_01,,/JC00/JC3a_JC22/JC3a_JC22_01,為替交換元通貨コード,Code,265,UN01005741,TargetCurrencyCode,The code specifying the target currency of a CI trade currency conversion.,為替交換元通貨コード,為替における交換元通貨を表すコード,265,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PaymentApplicableCITradeCurrencyExchange/ SourceCurrencyCode,0..1,
3730,JC3a_JC22_02,,/JC00/JC3a_JC22/JC3a_JC22_02,為替交換先通貨コード,Code,266,UN01005744,ConversionRate,The rate used for conversion from the source currency to the target currency for CI trade purposes.,為替交換先通貨コード,為替における交換先通貨を表すコード,266,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PaymentApplicableCITradeCurrencyExchange/ TargetCurrencyCode,0..1,
3740,JC3a_JC22_03,,/JC00/JC3a_JC22/JC3a_JC22_03,為替レート,Numeric,267,UN01005745,ConversionRateDateTime,"The date, time, date time or other date time value of the conversion rate for this CI trade currency exchange.",為替レート,為替交換のレート,267,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PaymentApplicableCITradeCurrencyExchange/ ConversionRate,0..1,
3750,JC3a_JC22_04,,/JC00/JC3a_JC22/JC3a_JC22_04,為替レート日時,Date,268,UN01005923,SpecifiedCITradeSettlementPaymentMeans,A Cross Industry (CI) trade settlement payment means specified for this CIIH supply chain trade settlement.,為替レート日時,為替交換レートの適用日。,268,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ PaymentApplicableCITradeCurrencyExchange/ ConversionRateDateTime,0..1,
3760,JC3b_JC16,n,/JC00/JC3b_JC16,支払手段,,269,UN01005670,CITradeSettlementPaymentMeans,The means by which a payment will be or has been made for Cross Industry (CI) trade settlement purposes.,インボイス文書決済／支払手段グループ,インボイス文書決済に関する支払手段のグループ。,269,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans,0..n,
3770,,,,,,270,,,,支払手段クラス, 取引決済の目的で支払が行われる、あるいは行われた手段のクラス,270,,－,
3780,JC3b_JC16_04,,#N/A,支払指示ID,Identifier,,UN01005672,TypeCode,"The code specifying the type of CI trade settlement payment means, such as cash or cheque.",,,,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ PaymentChannelCode,,
3790,JC3b_JC16_01,,/JC00/JC3b_JC16/JC3b_JC16_01,支払手段タイプコード,Code,271,UN01011456,Information,"Information, expressed as text, for this CI trade settlement payment means.",支払手段タイプコード,取引決済手段のタイプを識別するコード,271,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ TypeCode,0..1,
3800,JC3b_JC16_02,,/JC00/JC3b_JC16/JC3b_JC16_02,支払手段内容説明,Text,272,,,,支払手段情報,取引決済手段に関する情報,272,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ Information,0..1,
3810,JC3b_JC16_05,,#N/A,送金情報,Text,,,,,,,,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ PaymentMethodCode,,
3820,JC3b_JC16_06,,#N/A,スキーマID,Code,,UN01015504,PaidAmount,The monetary value paid or to be paid by this CI trade settlement payment means.,,,,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ PaymentMethodCode/ @listAgencyID,,
3830,JC3b_JC16_03,,/JC00/JC3b_JC16/JC3b_JC16_03,支払金額,Amount,273,UN01005677,PayeePartyCICreditorFinancialAccount,The creditor financial account of the payee party for this CI trade settlement payment means.,支払金額,取引決済手段で支払う金額,273,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ PaidAmount,0..1,
3840,JC17_JC04,1,/JC00/JC3b_JC16/JC17_JC04,金融口座,,274,UN01005398,CICreditorFinancialAccount,A specific Cross Industry (CI) business arrangement whereby credits arising from transactions are recorded.,支払手段／金融口座グループ,取引決済の支払手段に関する受取人である当事者の債権者金融口座のグループ,274,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ PayeePartyCICreditorFinancialAccount,0..1,
3850,,,,,,275,UN01005400,AccountName,"The account name, expressed as text, of this CI creditor financial account.",金融口座クラス,債権者の銀行口座のクラス,275,,－,
3860,JC17_JC04_01,,/JC00/JC3b_JC16/JC17_JC04/JC17_JC04_01,口座名義,Text,276,UN01005401,ProprietaryID,The unique proprietary identifier for this CI creditor financial account.,口座名義,"債権者金融口座の、文字で表現された口座名。
半角カナ（日本の場合）",276,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ PayeePartyCICreditorFinancialAccount/ AccountName,0..1,
3870,JC17_JC04_02,,/JC00/JC3b_JC16/JC17_JC04/JC17_JC04_02,口座番号,Identifier,277,,,,口座番号,債権者金融口座の一意の所有者ID。,277,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ SpecifiedCITradeSettlementPaymentMeans/ PayeePartyCICreditorFinancialAccount/ ProprietaryID,0..1,
