Semmantic Sort,ID,Section,PINT Cardinality,Aligned,Aligned Cardinality,Level,Business Term,名称,Semantic datatype,Desc,定義,Explanation,解説,Example,Syntax Sort,UBL element,UBL datatype,UBL syntax binding,selectors,UBL syntax binding XPath,Restricted syntax cardinality,UBL Occurrence
3130,ibt-136,Shared,1..1,,1..1,2,Invoice line allowance amount,請求書明細行の返金金額(税抜き),Amount,"The amount of an allowance	 without TAX.",返金金額(税抜き)。,,,,4060,cbc:Amount,udt:AmountType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:Amount,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:Amount,1..1,1..1
,,,,,,,,,,,,,,,4070,@currencyID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:Amount/@currencyID,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:Amount/@currencyID,1..1,1..1
3140,ibt-137,Shared,0..1,,0..1,2,Invoice line allowance base amount,請求書明細行の返金金額の基準金額,Amount,"The base amount that may be used	 in conjunction with the Invoice line allowance percentage	 to calculate the Invoice line allowance amount.",請求書明細行の返金率を乗じて請求書明細行の返金金額を算出する際に使用される基準金額。,,,,4080,cbc:BaseAmount,udt:AmountType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:BaseAmount,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:BaseAmount,0..1,0..1
,,,,,,,,,,,,,,,4090,@currencyID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:BaseAmount/@currencyID,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:BaseAmount/@currencyID,1..1,1..1
3180,ibg-28,Shared,0..n,,0..n,1,INVOICE LINE CHARGES,請求書明細行の追加請求,,A group of business terms providing information about charges and taxes other than TAX applicable to the individual Invoice line.,請求書明細行に適用される追加請求に関する情報を提供するビジネス用語のグループ。,,,,4100,cac:AllowanceCharge,cac:AllowanceChargeType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge,cbc:ChargeIndicator = true,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()],0..n,0..n
,,,,,,,,,,,,,,,4110,cbc:ChargeIndicator,udt:IndicatorType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:ChargeIndicator,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:ChargeIndicator,1..1,1..1
3230,ibt-145,Shared,0..1,,0..1,2,Invoice line charge reason code,請求書明細行の追加請求理由コード,Code,"The reason for the Invoice line charge	 expressed as a code.",請求書明細行の追加請求理由をコードで表現。,,,,4120,cbc:AllowanceChargeReasonCode,udt:CodeType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:AllowanceChargeReasonCode,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:AllowanceChargeReasonCode,0..1,0..1
3220,ibt-144,Shared,0..1,,0..1,2,Invoice line charge reason,請求書明細行の追加請求理由,Text,"The reason for the Invoice line charge	 expressed as text.",請求書明細行の追加請求理由をテキストで表現。,,,,4130,cbc:AllowanceChargeReason,udt:TextType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:AllowanceChargeReason,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:AllowanceChargeReason,0..1,0..n
3210,ibt-143,Shared,0..1,,0..1,2,Invoice line charge percentage,請求書明細行の追加請求の率,Percentage,"The percentage that may be used	 in conjunction with the Invoice line charge base amount	 to calculate the Invoice line charge amount.",請求書明細行の追加請求基準金額に対して請求書明細行の追加請求金額の計算に使用するパーセント。,,,,4140,cbc:MultiplierFactorNumeric,udt:NumericType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:MultiplierFactorNumeric,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:MultiplierFactorNumeric,0..1,0..1
3190,ibt-141,Shared,1..1,,1..1,2,Invoice line charge amount,請求書明細行の追加請求金額(税抜き),Amount,"The amount of a charge	 without TAX.",追加請求金額(税抜き)。,,,,4150,cbc:Amount,udt:AmountType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:Amount,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:Amount,1..1,1..1
,,,,,,,,,,,,,,,4160,@currencyID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:Amount/@currencyID,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:Amount/@currencyID,1..1,1..1
3200,ibt-142,Shared,0..1,,0..1,2,Invoice line charge base amount,請求書明細行の追加請求の基準金額,Amount,"The base amount that may be used	 in conjunction with the Invoice line charge percentage	 to calculate the Invoice line charge amount.",請求書明細行の追加請求金額を計算するために、請求書明細行の追加請求率が適用される基準金額。,,,,4170,cbc:BaseAmount,udt:AmountType,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:BaseAmount,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:BaseAmount,0..1,0..1
,,,,,,,,,,,,,,,4180,@currencyID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge/cbc:BaseAmount/@currencyID,,/ubl:Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:BaseAmount/@currencyID,1..1,1..1
3370,ibg-31,Shared,1..1,,1..1,1,ITEM INFORMATION,品目情報,,A group of business terms providing information about the goods and services invoiced.,請求する財又はサービスに係る情報を提供するビジネス用語のグループ。,,,,4190,cac:Item,cac:ItemType,ubl:Invoice/cac:InvoiceLine/cac:Item,,/ubl:Invoice/cac:InvoiceLine/cac:Item,1..1,1..1
3390,ibt-154,Shared,0..1,,0..1,2,Item description,品目摘要,Text,A description for an item.,取引品目を説明した文章。,,,,4200,cbc:Description,udt:TextType,ubl:Invoice/cac:InvoiceLine/cac:Item/cbc:Description,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cbc:Description,0..1,0..n
3380,ibt-153,Shared,1..1,,1..1,2,Item name,品名,Text,A name for an item.,取引品目の品名。,,,デスクチェア,4210,cbc:Name,udt:NameType,ubl:Invoice/cac:InvoiceLine/cac:Item/cbc:Name,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cbc:Name,1..1,0..1
,,,,,,,,,,,,,,,4220,cac:BuyersItemIdentification,cac:ItemIdentificationType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification,0..1,0..1
3410,ibt-156,Shared,0..1,,0..1,2,Item Buyer's identifier,買い手による品目ID,Identifier,"An identifier	 assigned by the Buyer	 for the item.",買い手が取引品目に割当てたID,,,,4230,cbc:ID,udt:IdentifierType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cbc:ID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cbc:ID,1..1,1..1
,,,,,,,,,,,,,,,4240,cac:SellersItemIdentification,cac:ItemIdentificationType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification,0..1,0..1
3400,ibt-155,Shared,0..1,,0..1,2,Item Seller's identifier,売り手による品目ID,Identifier,"An identifier	 assigned by the Seller	 for the item.",売り手が取引品目に割当てたID,,,,4250,cbc:ID,udt:IdentifierType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cbc:ID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cbc:ID,1..1,1..1
,,,,,,,,,,,,,,,4260,cac:StandardItemIdentification,cac:ItemIdentificationType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification,0..1,0..1
3420,ibt-157,Shared,0..1,,0..1,2,Item standard identifier,品目標準ID,Identifier,An item identifier based on a registered scheme.,登録されているスキーマに基づいた品目ID。,,,,4270,cbc:ID,udt:IdentifierType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ID,1..1,1..1
3430,ibt-157-1,Shared,1..1,,1..1,3,Item standard identifier Scheme identifier,スキーマID,Code,The identification scheme shall be identified from the entries of the list published by the ISO/IEC 6523 maintenance agency.,使用する場合、識別スキーマは、ISO/IEC 6523 保守機関が公開しているリストから選択しなければならない。,,,,4280,@schemeID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ID/@schemeID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ID/@schemeID,1..1,0..1
,,,,,,,,,,,,,,,4290,cac:OriginCountry,cac:CountryType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry,0..1,0..1
3470,ibt-159,Shared,0..1,,0..1,2,Item country of origin,品目の原産国,Code,The code identifying the country from which the item originates.,品目の原産国を識別するコード。,,,,4300,cbc:IdentificationCode,udt:CodeType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry/cbc:IdentificationCode,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry/cbc:IdentificationCode,1..1,0..1
,,,,,,,,,,,,,,,4310,cac:CommodityClassification,cac:CommodityClassificationType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification,0..n,0..n
3440,ibt-158,Shared,0..n,,0..n,2,Item classification identifier,品目分類ID,Identifier,A code for classifying the item by its type or nature.,種類や性質によって品目を分類するコード。,,分類コードは、さまざまな目的で類似したアイテムをグループ化できるようにするために使用。公共調達（CPV、eコマース（UNSPSC）など。,,4320,cbc:ItemClassificationCode,udt:CodeType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode,1..1,0..1
3450,ibt-158-1,Shared,1..1,,1..1,3,Item classification identifier Scheme identifier,スキーマID,Code,The identification scheme shall be chosen from the entries in UNTDID 7143 [6].,品目分類IDの識別スキーマIDは、UNTDID 7143にある項目から選択すること。,"An item classification identifier has a mandatory scheme attribute. 
The value shall be chosen from UN/CEFACT code list 7143	 D.16B.
Source: https://docs.peppol.eu/poacc/billing/3.0/bis/#_item_classification_identifier）","品目分類識別子のスキーマ属性は必須であり、その値は、UN/CEFACTコードリスト7143、D.16Bから選択する必要がある。
UNTDID[6]は、EN 16931-1UnitedのBibliographyに列挙されている参考文献。 
Nations Trade Data Interchange Directory (UNTDID)http://www.unece.org/fileadmin/DAM/trade/untdid/d16b/tred/tredi2.htm",,4330,@listID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode/@listID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode/@listID,1..1,0..1
3460,ibt-158-2,Shared,0..1,,0..1,3,Item classification identifier Scheme version identifier,スキーマのバージョンID,Text,The version of the identification scheme.,スキーマのバージョン。,,,,4340,@listVersionID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode/@listVersionID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode/@listVersionID,0..1,0..1
3300,ibg-30,Aligned,0..n,Aligned,1..n,1,LINE TAX INFORMATION,請求書明細行税情報,,A group of business terms providing information about the TAX applicable for the goods and services invoiced on the Invoice line.,請求書明細行で請求する財又はサービスに適用される消費税に係る情報を提供するビジネス用語のグループ。,,日本では必須項目。複数指定可能。,,4350,cac:ClassifiedTaxCategory,cac:TaxCategoryType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory,1..n,0..n
3310,ibt-151,Aligned,1..1,,1..1,2,Invoiced item TAX category code,請求する品目に対する課税分類コード,Code,The TAX category code for the invoiced item.,請求する品目に対して適用される課税分類コード。,,,S,4360,cbc:ID,udt:IdentifierType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:ID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:ID,1..1,0..1
3320,ibt-152,Aligned,0..1,,0..1,2,Invoiced item TAX rate,請求する品目に対する税率,Percentage,"The TAX rate	 represented as percentage that applies to the invoiced item.",請求する品目に対して適用される税率で、パーセントで表現。,,,10,4370,cbc:Percent,udt:PercentType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:Percent,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:Percent,0..1,0..1
3330,ibt-166,Aligned,0..1,,0..1,2,Unit TAX (amount),請求する品目に対する単位数量当たりの税金額,Amount,A TAX amount that applied to each item unit.,請求する品目の単位数量に対して適用される税金額で、パーセントでなく金額で表現。,,,,4380,cbc:PerUnitAmount,udt:AmountType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:PerUnitAmount,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:PerUnitAmount,0..1,0..1
3340,ibt-185,Aligned,0..1,Aligned,0..0,2,TAX exemption reason text,非課税理由テキスト,Code,A textual statement of the reason why the line amount is exempted from TAX or why no TAX is being charged,非課税または課税されない理由をコードで表現。,,日本では使用しない。,,4390,cbc:TaxExemptionReasonCode,udt:CodeType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReasonCode,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReasonCode,0..0,0..1
3350,ibt-186,Aligned,0..1,Aligned,0..0,2,TAX exemption reason code,非課税理由コード,Text,A coded statement of the reason for why the line amount is exempted from TAX.,非課税または課税されない理由をテキストで表現。,,日本では使用しない。,,4400,cbc:TaxExemptionReason,udt:TextType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReason,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReason,0..0,0..n
,,,,,,,,,,,,,,,4410,cac:TaxScheme,cac:TaxSchemeType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme,0..1,1..1
3360,ibt-167,Aligned,0..1,,0..1,2,Tax Scheme,税スキーマ,Code,A code indicating the type of tax,税の種類を示すコード。,"""VAT"" is used for Japan Consumption Tax.",日本の消費税については、VAT を使用する。,VAT,4420,cbc:ID,udt:IdentifierType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cbc:ID,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cbc:ID,1..1,0..1
3480,ibg-32,Shared,0..n,,0..n,2,ITEM ATTRIBUTES,品目属性,,A group of business terms providing information about properties of the goods and services invoiced.,品目およびサービスのプロパティに関する情報を提供するビジネス用語のグループ。,,,,4430,cac:AdditionalItemProperty,cac:ItemPropertyType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty,0..n,0..n
3490,ibt-160,Shared,1..1,,1..1,3,Item attribute name,品目属性名,Text,The name of the attribute or property of the item.,品目の属性またはプロパティの名称。,"(Example) Size	 Color	 Counting way in Japanese",(例) サイズ、色、数え方(日本語),,4440,cbc:Name,udt:NameType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Name,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Name,1..1,1..1
3500,ibt-161,Shared,1..1,,1..1,3,Item attribute value,品目属性値,Text,The value of the attribute or property of the item.,品目の属性またはプロパティの値。,"(Example) SML	 Red Blue Green	 MAI",(例) SML、赤青緑、枚,,4450,cbc:Value,udt:TextType,ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Value,,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Value,1..1,0..1
3240,ibg-29,Shared,1..1,,1..1,1,PRICE DETAILS,取引価格詳細,,A group of business terms providing information about the price applied for the goods and services invoiced on the Invoice line.,請求書明細行で請求する財又はサービスに適用される価格に係る情報を提供するビジネス用語のグループ。,,,,4460,cac:Price,cac:PriceType,ubl:Invoice/cac:InvoiceLine/cac:Price,,/ubl:Invoice/cac:InvoiceLine/cac:Price,1..1,0..1
3250,ibt-146,Shared,1..1,,1..1,2,Item net price,品目単価(値引後)(税抜き),Unit Price Amount,"The price of an item	 exclusive of TAX	 after subtracting item price discount.",値引金額を差し引いた後の、消費税を除く品目単価。,,ibt-146 = ibt-148 品目単価(値引/割引前)(税抜き) - ibt-147 品目単価値引/割引(税抜き)欧州規格は税抜き。ビジネスルールをXML Schematronで検証するときの記述を明瞭にするため税抜きと税込みを別項目として定義する。,50000,4470,cbc:PriceAmount,udt:AmountType,ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:PriceAmount,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:PriceAmount,1..1,1..1
,,,,,,,,,,,,,,JPY,4480,@currencyID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:PriceAmount/@currencyID,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:PriceAmount/@currencyID,1..1,1..1
3280,ibt-149,Shared,0..1,,0..1,2,Item price base quantity,品目単価基準数量,Quantity,The number of item units to which the price applies.,単価が適用される品目の数量単位での基準数。,,"【例1】一箱１ダース（12本）入りの鉛筆10箱を購入したとき、数量単位コードがDZNであれば、ibt-149 品目単価基準数量は、1　
【例2】一箱１ダース（12本）入りの鉛筆10箱を購入したとき、数量単位コードがEAであれば、このときもibt-149品目単価基準数量は、1　",1,4490,cbc:BaseQuantity,udt:QuantityType,ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:BaseQuantity,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:BaseQuantity,0..1,0..1
3290,ibt-150,Shared,0..1,,0..1,2,Item price base quantity unit of measure code,品目単価基準数量の数量単位コード,Code,The unit of measure that applies to the Item price base quantity.,品目単価基準数量に適用される数量単位。,"Valid unit codes shall be from UN/ECE Recommendation 20	 Revision 11 (2015). 
Unless codes for unit of measure are not in common daily use	 implementers should as necessary provide a function for clarification of codes when invoices are visualised.
Codes for unit of packaging from UNECE Recommendation No. 21 can be used in accordance with the descriptions in the ""Intro"" section of UN/ECE Recommendation 20	 Revision 11 (2015):
The 2 character alphanumeric code values in UNECE Recommendation 21 shall be used. 
To avoid duplication with existing code values in UNECE Recommendation No. 20	 each code value from UNECE Recommendation 21 shall be prefixed with an “X”	 resulting in a 3 alphanumeric code when used as a unit of measure.
(Source：https://docs.peppol.eu/poacc/billing/3.0/bis/#uom)",有効な数量単位コードは、UN/ECE勧告20、改訂11（2015）のものでなければならない。 数量単位コードが日常的に使用されていないときには必要に応じて、インボイスを視覚化するときに数量コードを明確にする機能を提供する必要がある。UNECE勧告No.21の包装単位のコードは、UN / ECE勧告20、改訂11（2015）の「はじめに」セクションの説明に従って使用できる。UNECE勧告21の2文字の英数字コード値を使用するものとする。 UNECE勧告No.20の既存のコード値との重複を避けるために、UNECE勧告21の各コード値には、接頭辞「X」を付ける必要がある。これにより、数量単位は3文字の英数字コードになる。,H87,4500,@unitCode,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:BaseQuantity/@unitCode,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cbc:BaseQuantity/@unitCode,0..1,0..1
,,,,,,,,,,,,,,,3280,cac:TaxCategory,cac:TaxCategoryType,ubl:Invoice/cac:AllowanceCharge/cac:TaxCategory,,/ubl:Invoice/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cac:TaxCategory,1..1,0..n
,,,,,,,,,,,,,,,3330,cac:TaxScheme,cac:TaxSchemeType,ubl:Invoice/cac:AllowanceCharge/cac:TaxCategory/cac:TaxScheme,,/ubl:Invoice/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cac:TaxCategory/cac:TaxScheme,1..1,1..1
,,,,,,,,,,,,,,,4510,cac:AllowanceCharge,cac:AllowanceChargeType,ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()],0..1,0..n
,,,,,,,,,,,,,,,4520,cbc:ChargeIndicator,udt:IndicatorType,ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:ChargeIndicator,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:ChargeIndicator,1..1,1..1
,,,,,,,,,,,,,,,4540,@currencyID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:Amount/@currencyID,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:Amount/@currencyID,1..1,1..1
,,,,,,,,,,,,,,,4560,@currencyID,xsd:normalizedString,ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:BaseAmount/@currencyID,,/ubl:Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:BaseAmount/@currencyID,1..1,1..1
1270,ibg-02,Shared,1..1,,1..1,0,PROCESS CONTROL,プロセスコントロール,,A group of business terms providing information on the business process and rules applicable to the Invoice document.,請求書に適用するビジネスプロセス及びルールについての情報を提供するビジネス用語のグループ。,,,,4570,,,,,,,
