+,+,	,I,B,G,-,3,6,	,0,.,.,1,	,L,I,N,E, ,D,O,C,U,M,E,N,T, ,R,E,F,E,R,E,N,C,E,	,0,.,.,1,	,•,c,a,c,:,D,o,c,u,m,e,n,t,R,e,f,e,r,e,n,c,e,[,c,b,c,:,D,o,c,u,m,e,n,t,T,y,p,e,C,o,d,e, ,!,=, ,1,3,0,]
+,	,I,B,T,-,1,8,8,	,1,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,d,o,c,u,m,e,n,t, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,I,D
+,	,I,B,T,-,1,8,9,	,0,.,.,1,	,D,o,c,u,m,e,n,t, ,t,y,p,e, ,c,o,d,e,	,0,.,.,1,	,•,•,c,b,c,:,D,o,c,u,m,e,n,t,T,y,p,e,C,o,d,e
+,+,	,	,	,L,I,N,E, ,O,B,J,E,C,T, ,I,D,E,N,T,I,F,I,E,R,	,0,.,.,1,	,•,c,a,c,:,D,o,c,u,m,e,n,t,R,e,f,e,r,e,n,c,e,[,c,b,c,:,D,o,c,u,m,e,n,t,T,y,p,e,C,o,d,e, ,=, ,1,3,0,]
+,+,	,I,B,T,-,1,2,8,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,o,b,j,e,c,t, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,I,D
+,	,I,B,T,-,1,2,8,-,1,	,0,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,@,s,c,h,e,m,e,I,D
+,	,	,	,Q,u,a,l,i,f,i,e,r, ,f,o,r, ,s,y,n,t,a,x, ,b,i,n,d,i,n,g,	,1,.,.,1,	,•,•,c,b,c,:,D,o,c,u,m,e,n,t,T,y,p,e,C,o,d,e
+,+,	,I,B,G,-,2,7,	,0,.,.,n,	,I,N,V,O,I,C,E, ,L,I,N,E, ,A,L,L,O,W,A,N,C,E,S,	,0,.,.,n,	,•,c,a,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,[,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r, ,=, ,f,a,l,s,e,]
+,	,	,	,S,y,n,t,a,x, ,b,i,n,d,i,n,g, ,q,u,a,l,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r
+,	,I,B,T,-,1,4,0,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,a,l,l,o,w,a,n,c,e, ,r,e,a,s,o,n, ,c,o,d,e,	,0,.,.,1,	,•,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n,C,o,d,e
+,	,I,B,T,-,1,3,9,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,a,l,l,o,w,a,n,c,e, ,r,e,a,s,o,n,	,0,.,.,1,	,•,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n
+,	,I,B,T,-,1,3,8,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,a,l,l,o,w,a,n,c,e, ,p,e,r,c,e,n,t,a,g,e,	,0,.,.,1,	,•,•,c,b,c,:,M,u,l,t,i,p,l,i,e,r,F,a,c,t,o,r,N,u,m,e,r,i,c
+,+,	,I,B,T,-,1,3,6,	,1,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,a,l,l,o,w,a,n,c,e, ,a,m,o,u,n,t,	,1,.,.,1,	,•,•,c,b,c,:,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,3,7,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,a,l,l,o,w,a,n,c,e, ,b,a,s,e, ,a,m,o,u,n,t,	,0,.,.,1,	,•,•,c,b,c,:,B,a,s,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,G,-,2,8,	,0,.,.,n,	,I,N,V,O,I,C,E, ,L,I,N,E, ,C,H,A,R,G,E,S,	,0,.,.,n,	,•,c,a,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,[,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r, ,=, ,t,r,u,e,]
+,	,	,	,S,y,n,t,a,x, ,b,i,n,d,i,n,g, ,q,u,a,l,i,f,i,e,r,	,1,.,.,1,	,•,•,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r
+,	,I,B,T,-,1,4,5,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,c,h,a,r,g,e, ,r,e,a,s,o,n, ,c,o,d,e,	,0,.,.,1,	,•,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n,C,o,d,e
+,	,I,B,T,-,1,4,4,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,c,h,a,r,g,e, ,r,e,a,s,o,n,	,0,.,.,1,	,•,•,c,b,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e,R,e,a,s,o,n
+,	,I,B,T,-,1,4,3,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,c,h,a,r,g,e, ,p,e,r,c,e,n,t,a,g,e,	,0,.,.,1,	,•,•,c,b,c,:,M,u,l,t,i,p,l,i,e,r,F,a,c,t,o,r,N,u,m,e,r,i,c
+,+,	,I,B,T,-,1,4,1,	,1,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,c,h,a,r,g,e, ,a,m,o,u,n,t,	,1,.,.,1,	,•,•,c,b,c,:,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,4,2,	,0,.,.,1,	,I,n,v,o,i,c,e, ,l,i,n,e, ,c,h,a,r,g,e, ,b,a,s,e, ,a,m,o,u,n,t,	,0,.,.,1,	,•,•,c,b,c,:,B,a,s,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,G,-,3,1,	,1,.,.,1,	,I,T,E,M, ,I,N,F,O,R,M,A,T,I,O,N,	,1,.,.,1,	,•,c,a,c,:,I,t,e,m
+,	,I,B,T,-,1,5,4,	,0,.,.,1,	,I,t,e,m, ,d,e,s,c,r,i,p,t,i,o,n,	,0,.,.,1,	,•,•,c,b,c,:,D,e,s,c,r,i,p,t,i,o,n
+,	,I,B,T,-,1,5,3,	,1,.,.,1,	,I,t,e,m, ,n,a,m,e,	,1,.,.,1,	,•,•,c,b,c,:,N,a,m,e
+,+,	,	,	,B,U,Y,E,R,S, ,I,T,E,M, ,I,D,E,N,T,I,F,I,C,A,T,I,O,N,	,0,.,.,1,	,•,•,c,a,c,:,B,u,y,e,r,s,I,t,e,m,I,d,e,n,t,i,f,i,c,a,t,i,o,n
+,	,I,B,T,-,1,5,6,	,0,.,.,1,	,I,t,e,m, ,B,u,y,e,r,',s, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,	,	,S,E,L,L,E,R,S, ,I,T,E,M, ,I,D,E,N,T,I,F,I,C,A,T,I,O,N,	,0,.,.,1,	,•,•,c,a,c,:,S,e,l,l,e,r,s,I,t,e,m,I,d,e,n,t,i,f,i,c,a,t,i,o,n
+,	,I,B,T,-,1,5,5,	,0,.,.,1,	,I,t,e,m, ,S,e,l,l,e,r,',s, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,+,	,	,	,S,T,A,N,D,A,R,D, ,I,T,E,M, ,I,D,E,N,T,I,F,I,C,A,T,I,O,N,	,0,.,.,1,	,•,•,c,a,c,:,S,t,a,n,d,a,r,d,I,t,e,m,I,d,e,n,t,i,f,i,c,a,t,i,o,n
+,+,	,I,B,T,-,1,5,7,	,0,.,.,1,	,I,t,e,m, ,s,t,a,n,d,a,r,d, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,	,I,B,T,-,1,5,7,-,1,	,1,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,•,@,s,c,h,e,m,e,I,D
+,+,	,	,	,O,R,I,G,I,N, ,C,O,U,N,T,R,Y,	,0,.,.,1,	,•,•,c,a,c,:,O,r,i,g,i,n,C,o,u,n,t,r,y
+,	,I,B,T,-,1,5,9,	,0,.,.,1,	,I,t,e,m, ,c,o,u,n,t,r,y, ,o,f, ,o,r,i,g,i,n,	,1,.,.,1,	,•,•,•,c,b,c,:,I,d,e,n,t,i,f,i,c,a,t,i,o,n,C,o,d,e
+,+,	,	,	,	,0,.,.,n,	,•,•,c,a,c,:,C,o,m,m,o,d,i,t,y,C,l,a,s,s,i,f,i,c,a,t,i,o,n
+,+,	,I,B,T,-,1,5,8,	,0,.,.,n,	,I,t,e,m, ,c,l,a,s,s,i,f,i,c,a,t,i,o,n, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,I,t,e,m,C,l,a,s,s,i,f,i,c,a,t,i,o,n,C,o,d,e
+,	,I,B,T,-,1,5,8,-,1,	,1,.,.,1,	,S,c,h,e,m,e, ,i,d,e,n,t,i,f,i,e,r,	,1,.,.,1,	,•,•,•,•,@,l,i,s,t,I,D
+,	,I,B,T,-,1,5,8,-,2,	,0,.,.,1,	,S,c,h,e,m,e, ,v,e,r,s,i,o,n, ,i,d,e,n,t,i,f,i,e,r,	,0,.,.,1,	,•,•,•,•,@,l,i,s,t,V,e,r,s,i,o,n,I,D
+,+,	,I,B,G,-,3,0,	,1,.,.,n,	,L,I,N,E, ,T,A,X, ,I,N,F,O,R,M,A,T,I,O,N,	,1,.,.,n,	,•,•,c,a,c,:,C,l,a,s,s,i,f,i,e,d,T,a,x,C,a,t,e,g,o,r,y
+,	,I,B,T,-,1,5,1,	,1,.,.,1,	,I,n,v,o,i,c,e,d, ,i,t,e,m, ,T,A,X, ,c,a,t,e,g,o,r,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,c,b,c,:,I,D
+,	,I,B,T,-,1,5,2,	,0,.,.,1,	,I,n,v,o,i,c,e,d, ,i,t,e,m, ,T,A,X, ,r,a,t,e,	,0,.,.,1,	,•,•,•,c,b,c,:,P,e,r,c,e,n,t
+,+,	,I,B,T,-,1,6,6,	,0,.,.,1,	,U,n,i,t, ,T,A,X,	,0,.,.,1,	,•,•,•,c,b,c,:,P,e,r,U,n,i,t,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,	,	,T,A,X, ,S,C,H,E,M,E,	,0,.,.,1,	,•,•,•,c,a,c,:,T,a,x,S,c,h,e,m,e
+,	,I,B,T,-,1,6,7,	,0,.,.,1,	,T,a,x, ,S,c,h,e,m,e,	,0,.,.,1,	,•,•,•,•,c,b,c,:,I,D
+,+,	,I,B,G,-,3,2,	,0,.,.,n,	,I,T,E,M, ,A,T,T,R,I,B,U,T,E,S,	,0,.,.,n,	,•,•,c,a,c,:,A,d,d,i,t,i,o,n,a,l,I,t,e,m,P,r,o,p,e,r,t,y
+,	,I,B,T,-,1,6,0,	,1,.,.,1,	,I,t,e,m, ,a,t,t,r,i,b,u,t,e, ,n,a,m,e,	,1,.,.,1,	,•,•,•,c,b,c,:,N,a,m,e
+,	,I,B,T,-,1,6,1,	,1,.,.,1,	,I,t,e,m, ,a,t,t,r,i,b,u,t,e, ,v,a,l,u,e,	,1,.,.,1,	,•,•,•,c,b,c,:,V,a,l,u,e
+,+,	,I,B,G,-,2,9,	,1,.,.,1,	,P,R,I,C,E, ,D,E,T,A,I,L,S,	,1,.,.,1,	,•,c,a,c,:,P,r,i,c,e
+,+,	,I,B,T,-,1,4,6,	,1,.,.,1,	,I,t,e,m, ,n,e,t, ,p,r,i,c,e,	,1,.,.,1,	,•,•,c,b,c,:,P,r,i,c,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,4,9,	,0,.,.,1,	,I,t,e,m, ,p,r,i,c,e, ,b,a,s,e, ,q,u,a,n,t,i,t,y,	,0,.,.,1,	,•,•,c,b,c,:,B,a,s,e,Q,u,a,n,t,i,t,y
+,	,I,B,T,-,1,5,0,	,0,.,.,1,	,I,t,e,m, ,p,r,i,c,e, ,b,a,s,e, ,q,u,a,n,t,i,t,y, ,u,n,i,t, ,o,f, ,m,e,a,s,u,r,e, ,c,o,d,e,	,0,.,.,1,	,•,•,•,@,u,n,i,t,C,o,d,e
+,+,	,	,	,A,L,L,O,W,A,N,C,E,	,0,.,.,1,	,•,•,c,a,c,:,A,l,l,o,w,a,n,c,e,C,h,a,r,g,e
+,	,	,	,S,y,n,t,a,x, ,b,i,n,d,i,n,g, ,q,u,a,l,i,f,i,e,r,	,1,.,.,1,	,•,•,•,c,b,c,:,C,h,a,r,g,e,I,n,d,i,c,a,t,o,r
+,+,	,I,B,T,-,1,4,7,	,0,.,.,1,	,I,t,e,m, ,p,r,i,c,e, ,d,i,s,c,o,u,n,t,	,1,.,.,1,	,•,•,•,c,b,c,:,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,@,c,u,r,r,e,n,c,y,I,D
+,+,	,I,B,T,-,1,4,8,	,0,.,.,1,	,I,t,e,m, ,g,r,o,s,s, ,p,r,i,c,e,	,0,.,.,1,	,•,•,•,c,b,c,:,B,a,s,e,A,m,o,u,n,t
+,	,	,	,C,u,r,r,e,n,c,y, ,c,o,d,e,	,1,.,.,1,	,•,•,•,•,@,c,u,r,r,e,n,c,y,I,D
