GL02,GL02-GL57,GL02-GL64,GL02-GL55,GL55-GL56,GL55-GL60,GL55-GL61,GL55-GL63,GL02-01,GL57-01,GL57-02,GL64-01,GL64-02,GL64-03,GL64-04,GL55-01,GL55-03,GL55-04,GL55-05,GL56-01,GL56-02,GL60-01,GL60-02,GL60-03,GL61-01,GL61-02,GL61-03,GL63-01,GL63-02,GL63-03
0001-20090423-54-144-1-749,,,2,,,,,,,,,,,,54,account,高速代,credit,2750,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090423-54-144-1-749,,,3,,,,,,,,,,,,54,account,駐車代,debit,810,ISO4217:JPY,,,,部門,020,東京,740,車両費,VehiclesExpense
0001-20090423-54-144-1-749,,,4,,,,,,,,,,,,54,account,,debit,40,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090423-86-145-1-751,,,,,,,,145-751,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090423-86-145-1-751,,,0,,,,,,,,,,,,86,account,切手代,debit,66667,ISO4217:JPY,,,,部門,030,名古屋,727,通信費,CommunicationCost
0001-20090423-86-145-1-751,,,1,,,,,,,,,,,,86,account,,debit,3333,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090423-86-145-1-751,,,2,,,,,,,,,,,,86,account,切手代,credit,70000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090424-108-150-1-761,,,,,,,,150-761,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090424-108-150-1-761,,,0,,,,,,,,,,,,108,account,コーヒー代,debit,1296,ISO4217:JPY,,,,部門,040,大阪,733,交際接待費,EntertainmentExpense
0001-20090424-108-150-1-761,,,1,,,,,,,,,,,,108,account,,debit,64,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090424-108-150-1-761,,,2,,,,,,,,,,,,108,account,コーヒー代,credit,1360,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090424-159-151-1-763,,,,,,,,151-763,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090424-159-151-1-763,,,0,,,,,,,,,,,,159,account,タクシー代,debit,6143,ISO4217:JPY,,,,部門,050,九州,726,旅費交通費,TravelingExpense
0001-20090424-159-151-1-763,,,1,,,,,,,,,,,,159,account,,debit,307,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090424-159-151-1-763,,,2,,,,,,,,,,,,159,account,タクシー代,credit,6450,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090424-8-149-1-759,,,,,,,,149-759,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090424-8-149-1-759,,,0,,,,,,,,,,,,8,account,親睦会会費,debit,28572,ISO4217:JPY,,,,部門,010,札幌,733,交際接待費,EntertainmentExpense
0001-20090424-8-149-1-759,,,1,,,,,,,,,,,,8,account,,debit,1428,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090424-8-149-1-759,,,2,,,,,,,,,,,,8,account,親睦会会費,credit,33160,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090424-8-149-1-759,,,3,,,,,,,,,,,,8,account,差し入れ,debit,3010,ISO4217:JPY,,,,部門,010,札幌,733,交際接待費,EntertainmentExpense
0001-20090424-8-149-1-759,,,4,,,,,,,,,,,,8,account,,debit,150,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-111-156-1-773,,,,,,,,156-773,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-111-156-1-773,,,0,,,,,,,,,,,,111,account,タクシー代,debit,11810,ISO4217:JPY,,,,部門,040,大阪,726,旅費交通費,TravelingExpense
0001-20090425-111-156-1-773,,,1,,,,,,,,,,,,111,account,,debit,590,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-111-156-1-773,,,2,,,,,,,,,,,,111,account,タクシー代,credit,12400,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090425-113-157-1-775,,,,,,,,157-775,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-113-157-1-775,,,0,,,,,,,,,,,,113,account,携帯代,debit,55745,ISO4217:JPY,,,,部門,040,大阪,727,通信費,CommunicationCost
0001-20090425-113-157-1-775,,,1,,,,,,,,,,,,113,account,,debit,2787,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-113-157-1-775,,,2,,,,,,,,,,,,113,account,携帯代,credit,58532,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-113-157-1-775,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-113-157-1-775,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20090425-114-158-1-777,,,,,,,,158-777,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-114-158-1-777,,,0,,,,,,,,,,,,114,account,新聞代,debit,2540,ISO4217:JPY,,,,部門,040,大阪,739,新聞図書費,PapersSubscriptionLibraryCost
0001-20090425-114-158-1-777,,,1,,,,,,,,,,,,114,account,,debit,126,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-114-158-1-777,,,2,,,,,,,,,,,,114,account,新聞代,credit,5673,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090425-114-158-1-777,,,3,,,,,,,,,,,,114,account,新聞代,debit,2864,ISO4217:JPY,,,,部門,040,大阪,739,新聞図書費,PapersSubscriptionLibraryCost
0001-20090425-114-158-1-777,,,4,,,,,,,,,,,,114,account,,debit,143,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-121-159-1-779,,,,,,,,159-779,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-121-159-1-779,,,0,,,,,,,,,,,,121,account,お茶代,debit,9524,ISO4217:JPY,,,,部門,040,大阪,724,福利厚生費,WelfareExpense
0001-20090425-121-159-1-779,,,1,,,,,,,,,,,,121,account,,debit,476,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-121-159-1-779,,,2,,,,,,,,,,,,121,account,お茶代,credit,10000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090425-131-160-1-781,,,,,,,,160-781,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-131-160-1-781,,,0,,,,,,,,,,,,131,account,会費,debit,24000,ISO4217:JPY,,,,部門,040,大阪,742,諸会費,MembershipExpense
0001-20090425-131-160-1-781,,,1,,,,,,,,,,,,131,account,会費,credit,24000,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-131-160-1-781,,,1,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-131-160-1-781,,,1,,,1,,,,,,,,,,,,,,,,,,補助科目,40,三菱東京　梅田,,,
0001-20090425-146-161-1-783,,,,,,,,161-783,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-146-161-1-783,,,0,,,,,,,,,,,,146,account,業務委託費,debit,140000,ISO4217:JPY,,,,部門,050,九州,728,業務委託費,SalesPromotionExpense
0001-20090425-146-161-1-783,,,1,,,,,,,,,,,,146,account,,debit,7000,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-146-161-1-783,,,2,,,,,,,,,,,,146,account,業務委託費,credit,147000,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090425-170-162-1-785,,,,,,,,162-785,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-170-162-1-785,,,0,,,,,,,,,,,,170,account,新聞代,debit,2864,ISO4217:JPY,,,,部門,050,九州,739,新聞図書費,PapersSubscriptionLibraryCost
0001-20090425-170-162-1-785,,,1,,,,,,,,,,,,170,account,,debit,143,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-170-162-1-785,,,2,,,,,,,,,,,,170,account,新聞代,credit,3007,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090425-171-163-1-787,,,,,,,,163-787,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-171-163-1-787,,,0,,,,,,,,,,,,171,account,携帯代,debit,40099,ISO4217:JPY,,,,部門,050,九州,727,通信費,CommunicationCost
0001-20090425-171-163-1-787,,,1,,,,,,,,,,,,171,account,,debit,2004,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-171-163-1-787,,,2,,,,,,,,,,,,171,account,携帯代,credit,42103,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-171-163-1-787,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-171-163-1-787,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20090425-172-164-1-789,,,,,,,,164-789,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-172-164-1-789,,,0,,,,,,,,,,,,172,account,業務委託費支払い,debit,134286,ISO4217:JPY,,,,部門,010,札幌,728,業務委託費,SalesPromotionExpense
0001-20090425-172-164-1-789,,,1,,,,,,,,,,,,172,account,,debit,6714,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-172-164-1-789,,,2,,,,,,,,,,,,172,account,業務委託費支払い,credit,141000,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090425-238-165-1-791,,,,,,,,165-791,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-238-165-1-791,,,0,,,,,,,,,,,,238,account,ゴルフプレー代,debit,13524,ISO4217:JPY,,,,部門,020,東京,733,交際接待費,EntertainmentExpense
0001-20090425-238-165-1-791,,,1,,,,,,,,,,,,238,account,,debit,676,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090425-238-165-1-791,,,2,,,,,,,,,,,,238,account,ゴルフプレー代,credit,14200,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090425-253-166-1-793,,,,,,,,166-793,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090425-253-166-1-793,,,0,,,,,,,,,,,,253,account,4月給与その他 0001 役員,debit,1720000,ISO4217:JPY,,,,部門,020,東京,711,役員報酬,DirectorsRemuneration
0001-20090425-253-166-1-793,,,1,,,,,,,,,,,,253,account,4月給与その他 0001 役員,credit,1131093,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-253-166-1-793,,,1,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,1,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090425-253-166-1-793,,,10,,,,,,,,,,,,253,account,4月給与その他 0020 営業部,credit,117200,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,10,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,10,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090425-253-166-1-793,,,11,,,,,,,,,,,,253,account,4月給与その他 0020 営業部,credit,39800,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,11,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,11,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090425-253-166-1-793,,,12,,,,,,,,,,,,253,account,4月給与その他 0020 営業部,credit,43305,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,12,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,12,,,1,,,,,,,,,,,,,,,,,,補助科目,004,貯蓄・保険,,,
0001-20090425-253-166-1-793,,,13,,,,,,,,,,,,253,account,4月給与その他 0020 営業部,credit,68682,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,13,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,13,,,1,,,,,,,,,,,,,,,,,,補助科目,009,その他,,,
0001-20090425-253-166-1-793,,,14,,,,,,,,,,,,253,account,4月給与その他 1000 札幌営業所,debit,865688,ISO4217:JPY,,,,部門,010,札幌,712,給与手当,Payroll
0001-20090425-253-166-1-793,,,15,,,,,,,,,,,,253,account,4月給与その他 1000 札幌営業所,credit,625853,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-253-166-1-793,,,15,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,15,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090425-253-166-1-793,,,16,,,,,,,,,,,,253,account,4月給与その他 1000 札幌営業所,credit,100704,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,16,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,16,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090425-253-166-1-793,,,17,,,,,,,,,,,,253,account,4月給与その他 1000 札幌営業所,credit,46300,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,17,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,17,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090425-253-166-1-793,,,18,,,,,,,,,,,,253,account,4月給与その他 1000 札幌営業所,credit,13990,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,18,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,18,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090425-253-166-1-793,,,19,,,,,,,,,,,,253,account,4月給与その他 1000 札幌営業所,credit,50648,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,19,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,19,,,1,,,,,,,,,,,,,,,,,,補助科目,004,貯蓄・保険,,,
0001-20090425-253-166-1-793,,,2,,,,,,,,,,,,253,account,4月給与その他 0001 役員,credit,111192,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090425-253-166-1-793,,,20,,,,,,,,,,,,253,account,4月給与その他 1000 札幌営業所,credit,28193,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,20,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,20,,,1,,,,,,,,,,,,,,,,,,補助科目,009,その他,,,
0001-20090425-253-166-1-793,,,21,,,,,,,,,,,,253,account,4月給与その他 3000 名古屋営業所,credit,538572,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-253-166-1-793,,,21,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,21,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090425-253-166-1-793,,,22,,,,,,,,,,,,253,account,4月給与その他 3000 名古屋営業所,debit,763200,ISO4217:JPY,,,,部門,030,名古屋,712,給与手当,Payroll
0001-20090425-253-166-1-793,,,23,,,,,,,,,,,,253,account,4月給与その他 3000 名古屋営業所,credit,92651,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,23,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,23,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090425-253-166-1-793,,,24,,,,,,,,,,,,253,account,4月給与その他 3000 名古屋営業所,credit,42600,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,24,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,24,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090425-253-166-1-793,,,25,,,,,,,,,,,,253,account,4月給与その他 3000 名古屋営業所,credit,7540,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,25,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,25,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090425-253-166-1-793,,,26,,,,,,,,,,,,253,account,4月給与その他 3000 名古屋営業所,credit,40759,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,26,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,26,,,1,,,,,,,,,,,,,,,,,,補助科目,004,貯蓄・保険,,,
0001-20090425-253-166-1-793,,,27,,,,,,,,,,,,253,account,4月給与その他 3000 名古屋営業所,credit,41078,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,27,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,27,,,1,,,,,,,,,,,,,,,,,,補助科目,009,その他,,,
0001-20090425-253-166-1-793,,,28,,,,,,,,,,,,253,account,4月給与その他 4000 大阪支店,debit,1322268,ISO4217:JPY,,,,部門,040,大阪,712,給与手当,Payroll
0001-20090425-253-166-1-793,,,29,,,,,,,,,,,,253,account,4月給与その他 4000 大阪支店,credit,1034075,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-253-166-1-793,,,29,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,29,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090425-253-166-1-793,,,3,,,,,,,,,,,,253,account,4月給与その他 0001 役員,credit,171200,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,3,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,3,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090425-253-166-1-793,,,30,,,,,,,,,,,,253,account,4月給与その他 4000 大阪支店,credit,147384,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,30,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,30,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090425-253-166-1-793,,,31,,,,,,,,,,,,253,account,4月給与その他 4000 大阪支店,credit,66200,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,31,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,31,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090425-253-166-1-793,,,32,,,,,,,,,,,,253,account,4月給与その他 4000 大阪支店,credit,24960,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,32,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,32,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090425-253-166-1-793,,,33,,,,,,,,,,,,253,account,4月給与その他 4000 大阪支店,credit,27117,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,33,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,33,,,1,,,,,,,,,,,,,,,,,,補助科目,004,貯蓄・保険,,,
0001-20090425-253-166-1-793,,,34,,,,,,,,,,,,253,account,4月給与その他 4000 大阪支店,credit,22532,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,34,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,34,,,1,,,,,,,,,,,,,,,,,,補助科目,009,その他,,,
0001-20090425-253-166-1-793,,,35,,,,,,,,,,,,253,account,4月給与その他 5000 九州営業所,debit,603951,ISO4217:JPY,,,,部門,050,九州,712,給与手当,Payroll
0001-20090425-253-166-1-793,,,36,,,,,,,,,,,,253,account,4月給与その他 5000 九州営業所,credit,455817,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090425-253-166-1-793,,,36,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,36,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090425-253-166-1-793,,,37,,,,,,,,,,,,253,account,4月給与その他 5000 九州営業所,credit,66241,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,37,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,37,,,1,,,,,,,,,,,,,,,,,,補助科目,001,保険料,,,
0001-20090425-253-166-1-793,,,38,,,,,,,,,,,,253,account,4月給与その他 5000 九州営業所,credit,31700,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,38,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,38,,,1,,,,,,,,,,,,,,,,,,補助科目,002,住民税,,,
0001-20090425-253-166-1-793,,,39,,,,,,,,,,,,253,account,4月給与その他 5000 九州営業所,credit,8630,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,39,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,39,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090425-253-166-1-793,,,4,,,,,,,,,,,,253,account,4月給与その他 0001 役員,credit,166823,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,4,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,4,,,1,,,,,,,,,,,,,,,,,,補助科目,003,源泉税,,,
0001-20090425-253-166-1-793,,,40,,,,,,,,,,,,253,account,4月給与その他 5000 九州営業所,credit,18540,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,40,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,40,,,1,,,,,,,,,,,,,,,,,,補助科目,004,貯蓄・保険,,,
0001-20090425-253-166-1-793,,,41,,,,,,,,,,,,253,account,4月給与その他 5000 九州営業所,credit,23023,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,41,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090425-253-166-1-793,,,41,,,1,,,,,,,,,,,,,,,,,,補助科目,009,その他,,,
0001-20090425-253-166-1-793,,,5,,,,,,,,,,,,253,account,4月給与その他 0001 役員,credit,133972,ISO4217:JPY,,,,,,,326,預り金,DepositsReceivedOther
0001-20090425-253-166-1-793,,,5,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
